,tweet
846,"['wanna', 'quote', 'tweet', 'kind', 'interaction', 'makes', 'anxi']"
847,"['like', 'count', '100', 'panic', 'attack', 'anxious', 'helps', 'focus', 'instead', 'exam', 'calm', 'collect']"
848,"['exactly', 'mine', 'worsens', 'i', 'cannot', 'create', 'i', 'am', 'anxious', 'toxic']"
849,"['why', 'i', 'anxious', 'mondays', 'week', 'now']"
850,"['i', 'am', 'stuck', 'mental', 'cycle', 'i', 'am', 'lonely', 'af', 'miss', 'friends', 'want', 'talk', 'them', 'cripplingly', 'anxious', 'year', 'reaching', 'cause', 'i', 'dont', 'things', 'talk', 'probs', 'decided', 'arent', 'friends', 'anymore', 'anyways', 'my', 'brain', 'stupid']"
851,"['ive', 'awful', 'day', 'today', 'ive', 'anxious', 'day', 'apparent', 'reason', 'i', 'havent', 'eaten']"
852,"['it', 'makes', 'anxious', 'sur']"
853,"['its', 'getting', 'end', 'semester', 'im', 'getting', 'anxi']"
854,"['hope', 'too', 'im', 'anxious', 'bc', 'everytime', 'like', 'bad', 'happens', 'g']"
855,"['helping', 'anxious', 'boards', 'sorry', 'having', 'bad', 'day']"
856,"['anxious', 'hop']"
857,"['i', 'generalized', 'anxiety', 'disorder', 'i', 'eased', 'in', 'i', 'guess', 'depends', 'person', 'end', 'day', 'like', 'smoking', 'helped', 'tremendously', 'social', 'skills', 'anxious', 'thats', 'me', 'it', 'different', 'peopl']"
858,"['double', 'anxious', 'u', 'll', 'cur']"
859,"['thank', 'im', 'lonely', 'anxious', 'thank']"
860,"['i', 'am', 'anxi']"
861,"['genuinely', 'anxious', 'solid', 'week']"
862,"['im', 'maths', 'homework', 'crying', 'feel', 'horrible', 'teacher', 'makes', 'anxi']"
863,"['terrible', 'anxious', 'night', 'late', 'bus', 'disaster', 'maths', 'lesson', 'but', 'i', 'ppa', 'create', 'maths', 'gap', 'lesson', 'tomorrow', 'got', 'home', 'early', 'i', 'know', 'i', 'late', 'finishes', 'week', 'i', 'am', 'making', 'cheese', 'mac', 'cheese', 'trying', 'hard', 'create', 'positives', 'i', 'am', 'exhausted']"
864,"['idea', 'extremely', 'anxious', 'makes', 'clear', 'like', 'me', 'ignore', 'act', 'like', 'idk']"
865,"['feel', 'anxious', 'ugh']"
866,"['drink', 'diet', 'coke', 'like', 'it', 'will', 'stop', 'sad', 'anxi']"
867,"['i', 'woke', 'feeling', 'anxious', 'ugh', 'i', 'need', 'episode', 'alsnakznsnx']"
868,"['i', 'am', 'shy', 'awkward', 'dumb', 'anxious', 'introvert', 'reason', 'needs', 'hang', 'cuties', 'i', 'like', 'attention', 'jazz', 'cannot', 'properly', 'because', 'i', 'said', 'dumb', 'shy', 'awkward']"
869,"['dont', 'wanna', 'sleep', 'early', 'weather', 's', 'getting', 'cold', 'struggle', 'breathing', 'night', 'idk', 'that', 's', 'actually', 'reason', 'tho', 'anxious', 'bcoz', 'dont', 'wanna', 'd', 'word', 'gasping', 'air', 'lmao']"
870,"['wake', 'check', 'ways', 'ongoing', 'conversations', 'people', 'need', 'attention', 'slack', 'whatsapp', 'multiple', 'emails', 'sms', 'facebook', 'anxious', 'forget', 'breakfast']"
871,"['last', 'week', 'i', 'shared', 'anxiety', 'waiting', 'i', 'worried', 'angry', 'me', 'spent', 'days', 'anxious', 'nothing', 'wrong', 'he', 'mountains', 'getting', 'needed', 'rest']"
872,"['and', 'begin', 'process', 'changing', 'antidepressant', 'im', 'anxi']"
873,"['my', 'new', 'rule', 'exercise', 'i', 'anxious', 'sing', 'afterwards', 'work']"
874,"['pls', 'results', 'making', 'anxi']"
875,"['i', 'feeling', 'emotionally', 'drained', 'i', 'tried', 'nap', 'im', 'light', 'sleeper', 'phone', 'rang', 'twice', 'happens', 'gives', 'anxiety', 'im', 'tired', 'im', 'anxious', 'pissed', 'im', 'nap', 'person', 'i', 'know', 'smh']"
876,"['jajdjajwne', 'im', 'so', 'anxi']"
877,"['im', 'anxious', 'exam', 'chest', 'hella', 'tight', 'i', 'feel', 'like', 'i', 'breathe', 'wow', 'i', 'wanna', 'di']"
878,"['id', 'anxious', 'happy', 'hajsjsjdjjssjsj']"
879,"['socially', 'anxious', 'play', 'chess', 'onlin']"
880,"['even', 'wale', 'hours', 'work', 'im', 'srsly', 'anxious', 'sleep']"
881,"['i', 'anxious', 'different', 'tools', 'i', 'reason', 'it', 'i', 'prefer', 'having', 'place', 'typing', 'quicker', 'writing', 'need', 'draw', 'well', 'that', 's', 'i', 'stopped', 'laptop', 'went', 'pen', 'paper', 'lol']"
882,"['send', 'johnny', 'photos', 'edits', 'johnny', 'im', 'extremely', 'anxious', 'work', 'today']"
883,"['had', 'session', 'morning', 'ended', 'discussing', 'therapist', 'surviving', 'zombie', 'apocalypse', 'still', 'meds', 'i', 'guess', 'im', 'fine', 'i', 'hope', 'i', 'am', 'i', 'feel', 'fine', 'okay', 'im', 'anxious', 'thinking', 'it']"
884,"['i', 'lab', 'tests', 'yearly', 'physical', 'yesterday', 'they', 'starting', 'trickle', 'time', 'i', 'notice', 'i', 'feel', 'anxious', 'i', 'dont', 'know', 'why', 'i', 'extremely', 'healthy', 'i', 'worry', 'things', 'me', 'i', 'hate', 'looking', 'i', 'look']"
885,"['unmotivated', 'anxious', 'exhaust']"
886,"['gotta', 'presentation', 'today', 'anxious', 'wish', 'luck']"
887,"['im', 'fucking', 'anxi']"
888,"['anyone', 'feel', 'super', 'anxious', 'today']"
889,"['literally', 'ppl', 'stopping', 'makes', 'anxious', 'im', 'posting', 'makes', 'happi']"
890,"['yeah', 'i', 'dont', 'think', 'i', 'cheat', 'and', 'way', 'anxious', 'try', 'st']"
891,"['the', 'anxious', 'bit', 'i', 'mean']"
892,"['haha', 'feeling', 'anxious', 'reason']"
893,"['i', 'am', 'anxious', 'awake', 'not', 'sleep']"
894,"['i', 'm', 'getting', 'anxi']"
895,"['i', 'dont', 'think', 'i', 'shoot', 'shot', 'im', 'built', 'like', 'that', 'im', 'anxious', 'i', 'sit', 'wait', 'come', 'thats', 'ill', 'bitchless', 'forever', 'amen']"
896,"['do', 'yall', 'pick', 'skin', 'youre', 'stressed', 'anxious', 'like', 'normal', 'i', 'need', 'help']"
897,"['yes', 'i', 'rmemeber', 'i', 'was', 'so', 'anxious', 'but', 'then', 'i', 'was', 'like', 'theyre', 'all', 'dumb']"
898,"['shit', 'makes', 'anxious', 'like', 'im', 'fat', 'anemia', 'asthma', 'im', 'speedwalking', 'stop']"
899,"['anxious', 'going', 'work', 'tomorrow', 'bc', 'i', 'talk', 'boss', 'issue', 'i', 'dont', 'want', 'i', 'want', 'i', 'stop', 'anxi']"
900,"['anxious', 'stop', 'fcking', 'stop']"
901,"['feel', 'anxious', 'phones', 'oh', 'god']"
902,"['after', 'severely', 'low', 'anxious', 'interval', 'i', 'am', 'trying', 'again', 'well', 'i', 'am', 'low', 'anxious', 'i', 'do', 'not', 'know', 'appointment', 'freaking', 'the', 'fuck', 'out', 'is', 'i', 'will', 'i', 'get']"
903,"['nervous', 'excited', 'nerve', 'wrecking', 'anxious', 'patiently', 'waiting']"
904,"['im', 'anxious', 'omg']"
905,"['i', 'studying', 'i', 'am', 'anxious', 'skskjjdjd']"
906,"['i', 'anxious', 'i', 'hate', 'lol']"
907,"['theyre', 'people', 'unsure', 'tone', 'anxious', 'like', 'me']"
908,"['im', 'getting', 'little', 'anxious', 'rn', 'pls', 'stfu']"
909,"['ooh', 'bad', 'i', 'am', 'anxious', 'moment', 'cannot', 'think', 'right', 'i', 'am', 'sorry']"
910,"['you', 'making', 'anxi']"
911,"['i', 'am', 'so', 'anxious', 'help']"
912,"['anxious', 'bundle', 'nerves', 'what', 'day']"
913,"['i', 'anxious']"
914,"['people', 'believe', 'i', 'think', 'high', 'myslef', 'i', 'do', 'not', 'talk', 'easily', 'much', 'when', 'truth', 'i', 'anxious', 'shy', 'two', 'good', 'friends', 'impression', 'met', 'changed', 'minds', 'got', 'know', 'other']"
915,"['i', 'do', 'not', 'know', 'everyday', 'feel', 'tired', 'nothing', 'excited', 'anymore', 'if', 'left', 'sad', 'nothing', 'i', 'anxious', 'does', 'not', 'happen', 'one', 'day', 'i', 'am', 'happy', 'af', 'month', 'roller', 'coaster', 'mood']"
916,"['requirements', 'left', 'finally', 'i', 'break', 'anxious', 'scared', 'past', 'days']"
917,"['anxious', 'simply', 'distracting', 'daydreaming', 'comfort', 'album', 'refreshing', 'twitter', 'thirty', 'second']"
918,"['all', 'time', 'i', 'start', 'getting', 'anxious', 'hate', 'ill', 'reread', 'messag']"
919,"['today', 'i', 'thought', 'i', 'anxious', 'woke', 'early', 'ready', 'anxiety', 'hit', 'me', 'but', 'instead', 'i', 'want', 'bake', 'parmesan', 'rosemary', 'focaccia', 'rest', 'head', 'xavia', 'tiddies', 'crazy', 'u', 'prepare', 'doesnt', 'exist']"
920,"['hate', 'going', 'class', 'anxious', 'going', 'jsut', 'makes', 'jt', 'wors']"
921,"['i', 'sleep', 'bc', 'im', 'anxi']"
922,"['said', 'got', 'anxi']"
923,"['sigh', 'anxious', 'talking', 'peopl']"
924,"['ty', 'im', 'hella', 'anxious', 'but', 'well', 'see', 'how', 'everything', 'go']"
925,"['yall', 'anxious', 'fucking', 'spasm']"
926,"['im', 'anxious', 'sad', 'pls', 'yall', 'send', 'doyoung', 'winwin', 'jaehyun', 'pics', 'need', 'rn']"
927,['anxiou']
928,"['so', 'nervous', 'tonight', 'dont', 'want', 'anxious']"
929,"['i', 'semi', 'anxious', 'thoughts', 'i', 'recognise', 'theyre', 'having', 'physical', 'effects', 'them', 'so', 'i', 'dont', 'shake', 'point', 'i', 'eat', 'anymore', 'mad']"
930,"['literally', 'online', 'classes', 'anxious', 'idk']"
931,"['anxious', 'anymore', 'writing', 'college', 'essay', 'homework']"
932,"['please', 'i', 'experiencing', 'immense', 'indescribably', 'anxious', 'tendencies', 'and', 'or', 'feelings', 'clingy', 'esque', 'attitude', 'please', 'i', 'wish', 'referred', 'pogchamp', 'i', 'instead', 'require', 'platonic', 'means', 'trust', 'lack', 'interactio']"
933,"['knowing', 'class', 'makes', 'anxious', 'like', 'anxi']"
934,"['im', 'nervous', 'anxi']"
935,"['its', 'early', 'week', 'anxious', 'bc', 'work']"
936,"['whats', 'making', 'anxious']"
937,"['woke', 'fucked', 'dream', 'wanted', 'punch', 'fuck', 'man']"
938,"['i', 'anxious', 'barista', 'judge', 'asking', 'caramel', 'coffee', 'despite', 'fact', 'i', 'barista', 'asked', 'wild', 'shit']"
939,"['ahahahaaaaaaa', 'im', 'anxi']"
940,"['damn', 'heartbreak', 'feel', 'motivation', 'everyday', 'everynight', 'felt', 'anxi']"
941,"['im', 'anxi']"
942,"['i', 'am', 'anxious', 'math', 'trying', 'help', 'kids', 'constantly', 'second', 'guessing', 'myself']"
943,"['anxious', 'forget', 'im', 'anxious', 'remember', 'sudden', 'way', 'anxi']"
944,"['bitch', 'im', 'anxi']"
945,"['im', 'tired', 'day', 'im', 'buck', 'stars', 'feel', 'anxious', 'working', 'boss', 'again', 'im', 'going', 'set', 'successful', 'day', 'work', 'days', 'day', 'off', 'got']"
946,"['functioned', 'hours', 'sleep', 'today', 'i', 'highly', 'anxious', 'truli']"
947,"['im', 'tired', 'overwhelmed', 'anxi']"
948,"['i', 'getting', 'random', 'moments', 'i', 'hella', 'anxious', 'mom']"
949,"['we', 'got', 'food', 'headed', 'schoo', 'when', 'got', 'schoo', 'everybody', 'starin', 'whispering', 'shit', 'i', 'got', 'anxious', 'pulled', 'von', 'whispered', 'm', 'von', 'ion', 'like', 'v', 'like', 'm', 'starin', 'shit', 'v', 'lets', 'sum', 'stare', 'them']"
950,"['i', 'am', 'anxious', 'today', 'ahhh', 'new', 'episode', 'dont', 'know', 'when', 'or', 'time', 'hnnghhh', 'i', 'thinking', 'today', 'ahhhhhh', 'the', 'anxiety', 'killing', 'me']"
951,"['tried', 'apply', 'job', 'field', 'started', 'having', 'panic', 'attack', 'halfway', 'through', 'i', 'dont', 'know', 'ill', 'able', 'it']"
952,"['i', 'am', 'absolutely', 'dreading', 'having', 'school', 'today']"
953,"['hes', 'mins', 'away', 'im', 'literally', 'anxious', 'im', 'ascend']"
954,"['been', 'hella', 'anxious', 'sitting', 'news', 'reading', 'info', 'simmered', 'clean', 'out']"
955,"['i', 'need', 'way', 'high', 'i', 'am', 'anxious', 'i', 'do', 'not', 'want', 'to', 'specifically', 'cases', 'slipping', 'house', 'light', 'blunt', 'is', 'not', 'realistic']"
956,"['omg', 'i', 'm', 'anxi']"
957,"['she', 'kept', 'moving', 'i', 'getting', 'anxious', 'i', 'miss', 'pretty', 'perfect', 'but', 'finally', 'stood', 'still', 'and', 'far', 'tree', 'standing']"
958,"['im', 'anxious', 'deal', 'live', 'like', 'anymor']"
959,"['my', 'life', 'goal', 'stop', 'anxious', 'everything', 'as', 'sit', 'having', 'fear', 'work', 'having', 'mild', 'panic', 'attack', 'im', 'going', 'die', 'work']"
960,"['i', 'am', 'quiet', 'socially', 'anxious', 'school', 'shit', 'i', 'stg', 'i', 'did', 'not', 'panic', 'attack', 'i', 'do', 'not', 'know', 'looks', 'i', 'rule', 'damn', 'place', 'lkjsdhgkd', 'i', 'am', 'chill', 'know', 'tbh', 'people', 'clue', 'class']"
961,"['making', 'anxious', 'send', 'help', 'wash', 'im', 'afraid', 'touch']"
962,"['man', 'i', 'anxious', 'going', 'work', 'today', 'the', 'monday', 'holiday', 'clusterfuck']"
963,"['i', 'think', 'girlfriend', 'fake', 'orgasm', 'girls', 'that', 'ask', 'like', 's', 'you', 'need', 'ask', 'maybe', 'maybe', 'shes', 'uncomfortable', 'anxious', 'dont', 'wanna', 'long']"
964,"['i', 'overwhelmed', 'incredibly', 'anxious', 'haha']"
965,"['exactly', 'autocorrect', 'switched', 'np', 'i', 'am', 'overly', 'anxious', 'and', 'i', 'send', 'it']"
966,"['want', 'feel', 'anxious', 'bubbl']"
967,"['hate', 'anxious', 'tjm']"
968,"['like', 'good', 'way', 'yanno', 'time', 'feel', 'anxious', 'thats', 'probably', 'im', 'calm', 'happy', 'like', 'week', 'im', 'working', 'hours', 'thats', 'ive', 'asking', 'shit', 'life', 'good']"
969,"['feeling', 'anxious', 'waiting', 'trying', 'assignments', 'm', 'great', 'm', 'great']"
970,"['feel', 'like', 'i', 'm', 'forgetting', 'smth', 'it', 'is', 'making', 'incredibly', 'anxi']"
971,"['i', 'do', 'not', 'know', 'exactly', 'i', 'have', 'done', 'thank', 'you', 'my', 'social', 'anxious', 'ass', 'happy', 'society', 'going', 'ignor']"
972,"['i', 'do', 'not', 'know', 'i', 'feel', 'compulsory', 'feeling', 'but', 'shit', 'sucks', 'sometimes', 'but', 'grand', 'scheme', 'world', 'shit', 'sucked', 'before', 'humans', 'things', 'like', 'before', 'and', 'scared', 'look', 'moment', 'you', 'are', 'in']"
973,"['yeah', 'i', 'phone', 'down', 'thanks', 'letting', 'know', 'i', 'try', 'anxi']"
974,"['anxious', 'af']"
975,"['im', 'anxious', 'im', 'anxious', 'im', 'anxious', 'im', 'anxi']"
976,"['idk', 'feel', 'anxious', 'scared', 'reason']"
977,"['im', 'anxi']"
978,"['benadryl', 'nyquil', 'codeine', 'do', 'not', 'sleep', 'they', 'anxious', 'hyper', 'feeling', 'like', 'i', 'climb', 'walls', 'cannot', 'sit', 'still', 'cannot', 'sleep']"
979,"['lord', 'feel', 'tired', 'unmotivated', 'sad', 'anxious', 'between', 'none', 'vacation', 'trips', 'hours', 'sleep', 'away', 'idk']"
980,"['eh', 'i', 'woke', 'anxious', 'dunno']"
981,"['im', 'stressed', 'anxious', 'work', 'sucks', 'right', 'w']"
982,"['hi', 'feel', 'free', 'send', 'things', 'dont', 'mind', 'im', 'bit', 'anxious']"
983,"['i', 'woke', 'feeling', 'anxious', 'morning']"
984,"['imagine', 'having', 'exam', 'days', 'unable', 'study', 'anxious', 'help', 'i', 'stop', 'hands', 'shak']"
985,"['i', 'capable', 'controling', 'emotions', 'great', 'success', 'except', 'comes', 'anxiety', 'i', 'angry', 'you', 'know', 'sad', 'good', 'luck', 'figuring', 'out', 'happy', 'you', 'tell', 'but', 'anxious', 'you', 'tell', 'looking', 'moment']"
986,"['my', 'psychiatrist', 'busy', 'tried', 'best', 'fit', 'schedule', 'tomorrow', 'as', 'i', 'am', 'looking', 'forward', 'meeting', 'her', 'i', 'feel', 'numb']"
987,"['damn', 'evryone', 'anxious', 'including', 'know', 'boys', 'too', 'bb', 'drop', 'chart', 'already', 'dont', 'this']"
988,"['i', 'feel', 'anxious', 'morn']"
989,"['so', 'i', 'have', 'told', 'i', 'guess', 'i', 'am', 'anxious', 'unqualified', 'good', 'news']"
990,"['forever', 'anxious', 'continue', 'ranking', 'wr', 'riot', 'showed', 'powerful', 'matchmaking', 'teaming', 'unranked', 'players', 'im', 'promo']"
991,"['nah', 'women', 'should', 'i', 'annoy']"
992,"['huhuhu', 'ya', 'gitu', 'i', 'am', 'tired', 'starting', 'day', 'feeling', 'anxious', 'single', 'morn']"
993,"['this', 'good', 'thread', 'as', 'learned', 'attachment', 'style', 'anxious', 'avoidant', 'ambivalent', 'upbringing', 'important', 'information']"
994,"['i', 'am', 'gonna', 'drown', 'sorrow', 'lot', 's', 'coffee', 'caffeine', 'does', 'not', 'mix', 'medication', 'anxious', 'reactions', 'hahahaha', 'rip', 'vadeyi']"
995,"['anxious', 'futur']"
996,"['hella', 'anxi']"
997,"['ur', 'making', 'anxi']"
998,"['super', 'anxious', 'committee', 'meeting', 'week', 'likely', 'determine', 'im', 'ready', 'defend', 'graduate', 'months', 'ahhhhhhh']"
999,"['car', 'anxi']"
1000,"['people', 'block', 'making', 'uncomfortable', 'tell', 'uncomfortable', 'like', 'expect', 'read', 'mind', 'literally', 'causing', 'people', 'anxious', 'cause', 'dont', 'want', 'tel']"
1001,"['this', 'year', 'ive', 'probably', 'anxious', 'edge', 'ive', 'experienced', 'life', 'and', 'shit', 'doesnt', 'let', 'eat', 'either', 'im', 'exhausted']"
1002,"['hi', 'dunno', 'i', 'll', 'help', 'hopefully', 'you', 'you', 'will', 'feel', 'calmer', 'anxious', 'paranoid', 'good', 'vibes', 'uh', 'maybe', 'comfort', 'streamers', 'help', 'idk', 'uh', 'cherri']"
1003,"['hell', 'yea', 'definitely', 'here', 'day', 'i', 'wake', 'anxious', 'i', 'need', 'indica', 'chil']"
1004,"['back', 'i', 'felt', 'bodily', 'pain', 'i', 'like', 'i', 'feel', 'small', 'i', 'think', 'oh', 'man', 'good']"
1005,"['i', 'hate', 'anxious', 'i', 'end', 'naus']"
1006,"['im', 'feeling', 'anxious', 'again', 'why']"
1007,"['yo', 'i', 'like', 'constantly', 'anxious', 'money', 'fucking', 'clue', 'i', 'am', 'life', 'should', 'i', 'buy', 'camping', 'van', 'run', 'away']"
1008,"['i', 'hate', 'im', 'anxious', 'rn']"
1009,"['feeling', 'damn', 'anxious', 'morn']"
1010,"['i', 'am', 'work', 'hour', 'half', 'week', 'vacation', 'i', 'am', 'anxious', 'hell']"
1011,"['im', 'getting', 'anxi']"
1012,"['feeling', 'kind', 'anxious', 'right', 'reply', 'nice', 'message', 'pic', 'ariana', 'sofia', 'dara', 'zendaya', 'feel', 'bett']"
1013,"['i', 'am', 'anxious']"
1014,"['woke', 'anxious', 'morning', 'this', 'i', 'needed', 'hear', 'thank', 'nezza']"
1015,"['weed', 'hard', 'pull', 'off', 'like', 'legit', 'clue', 'im', 'anxious', 'exactly', 'horrible', 'normal', 'anxi']"
1016,"['bothers', 'waiting', 'appointment', 'timed', 'thing', 'i', 'am', 'sitting', 'anxious', 'i', 'll', 'miss', 'i', 'll', 'miss', 'time', 'leave', 'i', 'll', 'leave', 'late', 'i', 'll', 'forget', 'whatever', 'trait', 'is', 'not', 'advertis']"
1017,"['people', 'cannot', 'scars', 'emotional', 'abuse', 'so', 'tell', 'you', 'are', 'hurting', 'will', 'not', 'believe', 'you', 'because', 'there', 's', 'physical', 'evidence', 'years', 'emotional', 'trauma', 'abuse', 'scar', 'i', 'cutting', 'myself']"
1018,"['i', 'wish', 'life', 'is', 'not', 'fucked', 'up', 'maybe', 'getting', 'physically', 'abused', 'getting', 'run', 'away', 'amp', 'leave', 'abuser', 'good', 'better', 'mentally', 'amp', 'emotionally', 'abused', 'life', 'i', 'given', 'adoption', 'avoid', 'physically', 'abused']"
1019,"['ever', 'phone', 'yesterday', 'afternoon', 'i', 'am', 'verge', 'crying', 'tears', 'threaten', 'fall', 'i', 'turn', 'people', 'when', 'i', 'am', 'alone', 'i', 'feel', 'panic', 'attack', 'hovering', 'precipice', 'waiting', 'unleashed']"
1020,"['yeah', 'takes', 'lot', 'mental', 'work', 'unlearn', 'things', 'i', 'confused', 'anxious', 'things', 'programing', 'younger', 'days']"
1021,"['anxious', 'reading', 'idk', 'ones', 'hhh']"
1022,"['my', 'periods', 'x', 'worse', 'im', 'anxi']"
1023,"['as', 'im', 'anxious', 'thank']"
1024,"['strands', 'trying', 'pull', 'thighs', 'trembled', 'he', 'allow', 'soon', 'anxious', 'mess', 'caught', 'position', 'if', 'anders', 'wanted', 'last', 'needed', 'pull', 'away']"
1025,"['i', 'disowned', 'family', 'dont', 'think', 'i', 'wont', 'yeet', 'lif']"
1026,"['i', 'need', 'dentist', 'i', 'hate', 'calling', 'ughhh', 'i', 'socially', 'awkward', 'anxi']"
1027,"['im', 'anxious', 'rn']"
1028,"['idk', 'im', 'anxious', 'stressed', 'abt', 'school', 'ive', 'having', 'headaches', 'lot', 'recently', 'ive', 'having', 'lot', 'trouble', 'eating', 'that']"
1029,"['ah', 'love', 'attention', 'do', 'not', 'do', 'anxious', 'want', 'run', 'it', 'me']"
1030,"['tw', 'anxiety', 'sleep', 'alr', 'slept', 'minuets', 'ago', 'woke', 'feeling', 'anxious', 'idk', 'why']"
1031,"['i', 'am', 'anxious', 'obviously']"
1032,"['having', 'good', 'time', 'anxi']"
1033,"['anyone', 'feel', 'oddly', 'edge', 'morning', 'like', 'kind', 'anxious', 'irritable', 'seemingly', 'reason']"
1034,"['im', 'sorry', 'i', 'get', 'anxious', 'at', 'tim']"
1035,"['woke', 'anxious', 'today', 'feel', 'like', 'commercial', 'took', 'away', 'gab', 'comes', 'right', 'tim']"
1036,"['i', 'giddy', 'starry', 'eyed', 'anxious', 'self', 'doubting', 'there', 's', 'between', 'mind', 'knows', 'state', 'cannot', 'decide', 'enter', 'right', 'now', 'i', 'would', 'love', 'distract', 'creating', 'content', 'i', 'am', 'tired', 'working', 'lot']"
1037,"['ahh', 'thinking', 'if', 'position', 'makes', 'anxious', 'guess', 'there', 's', 'lot', 'things', 'consider', 'like', 'years', 'ok', 'putting', 'this', 'ease', 'seeing', 'loved', 'ones', 'far', 'north', 'like', 'brain', 'thinking', 'nunavut', 'sumn']"
1038,"['feeling', 'anxious', 'hell', 'pls', 'drop', 'pics', 'comfort', 'characters', 'people', 'comforting', 'helps', 'tbh']"
1039,"['worst', 'thing', 'starting', 'read', 'au', 'while', 'written', 'bc', 'cant', 'get', 'enough', 'and', 'i', 'am', 'so', 'anxious', 'jesus', 'christ']"
1040,"['getting', 'anxi']"
1041,"['i', 'hate', 'anxious', 'i', 'i', 'post', 'pictur']"
1042,"['i', 'christmas', 'tree', 'up', 'i', 'spend', 'day', 'i', 'am', 'work', 'anxious', 'home', 'plug', 'lights', 'star']"
1043,"['anxious', 'end', 'semest']"
1044,"['its', 'day', 'school', 'anxious', 'reck']"
1045,"['stoned', 'anxi']"
1046,"['im', 'anxious', 'read', 'jdfkhnskdjfdfsd']"
1047,"['yes', 'it', 'is', 'alright', 'lot', 'assignments', 'it', 'is', 'making', 'little', 'anxious', 'it', 'is', 'gonna', 'okay', 'you']"
1048,"['thank', 'you', 'i', 'spent', 'hours', 'anxious', 'vomiting', 'sleep']"
1049,"['replying', 'messages', 'going', 'school', 'simply', 'outside', 'house', 'hard', 'lately', 'feel', 'anxious', 'meet', 'people', 's', 'eyes', 'expectation', 'it', 'is', 'hard', 'i', 'm', 'sad', 'hands', 'cold', 'sweats', 'tremble', 'time', 'forced', 'those']"
1050,"['feel', 'anxious', 'started', 'tremble', 'cold', 'sweats', 'time', 'woke', 'sleep', 'like', 'bothering', 'me', 'do', 'not', 'know', 'one', 'getting', 'overwhelmed', 'feeling', 'worries', 'fear', 'i', 'm', 'draining', 'talks', 'myself']"
1051,"['i', 'feel', 'like', 'half', 'spent', 'making', 'confident', 'anxious', 'i', 'social', 'butterfly', 'im', 'meant', 'i', 'feel', 'like', 'ive', 'lost', 'progress', 'god', 'im', 'gonna', 'revert', 'drunk', 'time', 'huh']"
1052,"['my', 'tl', 'making', 'anxious', 'now', 'up', 'till', 'i', 'able', 'control', 'myself']"
1053,"['am', 'i', 'shaking', 'im', 'anxious', 'room', 'absolutely', 'freezing', 'week', 'what', 'the', 'hell', 'is', 'happening', 'to', 'm']"
1054,"['nookazon', 'taught', 'im', 'socially', 'anxious', 'virtually', 'like', 'recipe', 'leave', 'plz']"
1055,"['i', 'am', 'so', 'anxi']"
1056,"['feel', 'u', 'thought', 'taking', 'makes', 'anxi']"
1057,"['every', 'sees', 'attitude', 'issues', 'have', 'but', 'seek', 'reason', 'why', 'i', 'insecure', 'i', 'anxious', 'time', 'i', 'feel', 'like', 'crying', 'i', 'hold', 'in', 'i', 'frustrated', 'i', 'tired', 'i', 'want', 'loved', 'respected', 'i', 'bad', 'attitude', 'cos', 'i', 'everyones', 'shit']"
1058,"['i', 'feel', 'somewhat', 'awkward', 'nay', 'shes', 'best', 'friend', 'entire', 'world', 'like', 'knows', 'better', 'i', 'feel', 'anxious', 'uncomfortable', 'shdjdjk']"
1059,"['anxious', 'bor']"
1060,"['ahhh', 'that', 's', 'cool', 'i', 'am', 'glad', 'enjoyed', 'it', 'i', 'wasnt', 'i', 'cloud', 'i', 'super', 'shy', 'anxious', 'lol', 'i', 'barely', 'spoke', 'i', 'have', 'said', 'big', 'ice', 'breaker', 'minutes', 'said', 'word', 'cock', 'i', 'burst', 'laughing', 'lol']"
1061,"['im', 'anxious', 'feel', 'like', 'today', 'going', 'soooo', 'slow']"
1062,"['i', 'started', 'writing', 'journal', 'i', 'feel', 'anxious', 'start', 'overthinking', 'amp', 'life', 'changing', 'especially', 'cuz', 'aquarius', 'i', 'feel', 'like', 'ppl', 'dont', 'understand', 'me', 'im', 'real', 'good']"
1063,"['i', 'feel', 'that', 'i', 'got', 'anxiety', 'try', 'lost', 'game', 'i', 'sort', 'feel', 'better', 'time', 'knowing', 'i', 'bad', 'happened', 'that', 'kind', 'perseverance', 'train', 'anxious', 'feelings', 'away', 'it', 's', 'messy', 'kinda', 'therapeutic']"
1064,"['dating', 'narcissistic', 'abuse', 'hard', 'brain', 'associated', 'intense', 'emotions', 'feeling', 'anxious', 'amp', 'paranoid', 'amp', 'like', 'im', 'gonna', 'panic', 'attack', '7', 'feeling', 'love', 'i', 'dont', 'know', 'how', 'if', 'i', 'fancy', 'genuine', 'i', 'fix', 'brain']"
1065,"['socially', 'anxious', 'nev']"
1066,"['thats', 'revolting', 'im', 'daily', 'treatment', 'anxious', 'having', 'hospital', 'day', 'pandemic', 'i', 'dont', 'know', 'diligent', 'staff', 'patients', 'are', 'social', 'circles', 'this', 'coming', 'nurse', 'terrifying']"
1067,"['i', 'anxious', 'too']"
1068,"['i', 'swear', 'i', 'feel', 'like', 'ive', 'thrown', 'life', 'away', 'shy', 'anxious', 'i']"
1069,"['15', 'feeling', 'disappointed', 'anxious', 'amp', 'insecure', 'wanna', 'vomit', 'wtf']"
1070,"['i', 'identify', 'ball', 'anxiety', 'please', 'refer', 'anxious', 'pronouns', 'thank', 'you']"
1071,"['i', 'am', 'anxious', 'omg', 'omg']"
